Stage,Date,HomeTeam,HomeTeamCountry,AwayTeam,AwayTeamCountry,Score
Qualifying,2004-08-04,Wisla Krakow,POL,WIT Georgia,GEO,3-0
Qualifying,2004-08-04,Shakhtar Donetsk,UKR,Pyunik,ARM,1-0
Qualifying,2004-08-04,Sheriff Tiraspol,MDA,Rosenborg BK,NOR,0-2
Qualifying,2004-08-04,Trabzonspor AŞ,TUR,Skonto,LVA,3-0
Qualifying,2004-08-04,Kobenhavn,DEN,HNK Gorica,CRO,0-5
Qualifying,2004-08-10,SL Benfica,POR,RSC Anderlecht,BEL,1-0
Qualifying,2004-08-10,Dinamo Kiev,UKR,Trabzonspor AŞ,TUR,1-2
Qualifying,2004-08-10,Juventus,ITA,Djurgardens IF,SWE,2-2
Qualifying,2004-08-10,Grazer AK,AUT,Liverpool FC,ENG,0-2
Qualifying,2004-08-10,PAOK FC,GRE,Maccabi Tel Aviv,ISR,0-3
Qualifying,2004-08-10,CSKA Moskva,RUS,Rangers FC,SCO,2-1
Qualifying,2004-08-11,HNK Gorica,CRO,AS Monaco,FRA,0-3
Qualifying,2004-08-11,Bayer 04 Leverkusen,GER,Banik Ostrava,CZE,5-0
Qualifying,2004-08-11,Basel,SUI,Internazionale,ITA,1-1
Qualifying,2004-08-11,Shakhtar Donetsk,UKR,Club Brugge,BEL,4-1
Qualifying,2004-08-11,Crvena Zvezda,SRB,PSV Eindhoven,NED,3-2
Qualifying,2004-08-11,Shelbourne,IRL,Deportivo La Coruna,ESP,0-0
Qualifying,2004-08-11,Dinamo Bucuresti,ROU,Manchester United FC,ENG,1-2
Qualifying,2004-08-11,Ferencvaros,HUN,Sparta Praha,CZE,1-0
Qualifying,2004-08-11,Wisla Krakow,POL,Real Madrid CF,ESP,0-2
Qualifying,2004-08-11,Rosenborg BK,NOR,Maccabi Haifa,ISR,2-1
Qualifying,2004-08-24,AS Monaco,FRA,HNK Gorica,CRO,6-0
Qualifying,2004-08-24,Internazionale,ITA,Basel,SUI,4-1
Qualifying,2004-08-24,RSC Anderlecht,BEL,SL Benfica,POR,3-0
Qualifying,2004-08-24,Deportivo La Coruna,ESP,Shelbourne,IRL,3-0
Qualifying,2004-08-24,Trabzonspor AŞ,TUR,Dinamo Kiev,UKR,0-2
Qualifying,2004-08-24,Liverpool FC,ENG,Grazer AK,AUT,0-1
Qualifying,2004-08-24,Maccabi Haifa,ISR,Rosenborg BK,NOR,2-1 (*)
Qualifying,2004-08-24,Rangers FC,SCO,CSKA Moskva,RUS,1-1
Qualifying,2004-08-25,Banik Ostrava,CZE,Bayer 04 Leverkusen,GER,2-1
Qualifying,2004-08-25,Club Brugge,BEL,Shakhtar Donetsk,UKR,2-2
Qualifying,2004-08-25,PSV Eindhoven,NED,Crvena Zvezda,SRB,5-0
Qualifying,2004-08-25,Real Madrid CF,ESP,Wisla Krakow,POL,3-1
Qualifying,2004-08-25,Djurgardens IF,SWE,Juventus,ITA,1-4
Qualifying,2004-08-25,Sparta Praha,CZE,Ferencvaros,HUN,1-0 (*)
Qualifying,2004-08-25,Maccabi Tel Aviv,ISR,PAOK FC,GRE,1-0
Qualifying,2004-08-25,Manchester United FC,ENG,Dinamo Bucuresti,ROU,3-0
Group,2004-09-14,Panathinaikos FC,GRE,Rosenborg BK,NOR,2-1
Group,2004-09-14,Arsenal FC,ENG,PSV Eindhoven,NED,1-0
Group,2004-09-14,Shakhtar Donetsk,UKR,AC Milan,ITA,0-1
Group,2004-09-14,Celtic FC,SCO,FC Barcelona,ESP,1-3
Group,2004-09-14,Valencia CF,ESP,RSC Anderlecht,BEL,2-0
Group,2004-09-14,Internazionale,ITA,Werder Bremen,GER,2-0
Group,2004-09-14,Paris Saint-Germain,FRA,Chelsea FC,ENG,0-3
Group,2004-09-14,FC Porto,POR,CSKA Moskva,RUS,0-0
Group,2004-09-15,Liverpool FC,ENG,AS Monaco,FRA,2-0
Group,2004-09-15,Deportivo La Coruna,ESP,Olympiacos,GRE,0-0
Group,2004-09-15,AS Roma,ITA,Dinamo Kiev,UKR,0-3
Group,2004-09-15,Bayer 04 Leverkusen,GER,Real Madrid CF,ESP,3-0
Group,2004-09-15,Maccabi Tel Aviv,ISR,Bayern München,GER,0-1
Group,2004-09-15,AFC Ajax,NED,Juventus,ITA,0-1
Group,2004-09-15,Fenerbahçe İstanbul SK,TUR,Sparta Praha,CZE,1-0
Group,2004-09-15,Olympique Lyon,FRA,Manchester United FC,ENG,2-2
Group,2004-09-28,AS Monaco,FRA,Deportivo La Coruna,ESP,2-0
Group,2004-09-28,Olympiacos,GRE,Liverpool FC,ENG,1-0
Group,2004-09-28,Real Madrid CF,ESP,AS Roma,ITA,4-2
Group,2004-09-28,Dinamo Kiev,UKR,Bayer 04 Leverkusen,GER,4-2
Group,2004-09-28,Bayern München,GER,AFC Ajax,NED,4-0
Group,2004-09-28,Juventus,ITA,Maccabi Tel Aviv,ISR,1-0
Group,2004-09-28,Manchester United FC,ENG,Fenerbahçe İstanbul SK,TUR,6-2
Group,2004-09-28,Sparta Praha,CZE,Olympique Lyon,FRA,1-2
Group,2004-09-29,Rosenborg BK,NOR,Arsenal FC,ENG,1-1
Group,2004-09-29,PSV Eindhoven,NED,Panathinaikos FC,GRE,1-0
Group,2004-09-29,FC Barcelona,ESP,Shakhtar Donetsk,UKR,3-0
Group,2004-09-29,AC Milan,ITA,Celtic FC,SCO,3-1
Group,2004-09-29,Werder Bremen,GER,Valencia CF,ESP,2-1
Group,2004-09-29,RSC Anderlecht,BEL,Internazionale,ITA,1-3
Group,2004-09-29,CSKA Moskva,RUS,Paris Saint-Germain,FRA,2-0
Group,2004-09-29,Chelsea FC,ENG,FC Porto,POR,3-1
Group,2004-10-19,Liverpool FC,ENG,Deportivo La Coruna,ESP,0-0
Group,2004-10-19,AS Monaco,FRA,Olympiacos,GRE,2-1
Group,2004-10-19,Bayer 04 Leverkusen,GER,AS Roma,ITA,3-1
Group,2004-10-19,Real Madrid CF,ESP,Dinamo Kiev,UKR,1-0
Group,2004-10-19,Juventus,ITA,Bayern München,GER,1-0
Group,2004-10-19,AFC Ajax,NED,Maccabi Tel Aviv,ISR,3-0
Group,2004-10-19,Fenerbahçe İstanbul SK,TUR,Olympique Lyon,FRA,1-3
Group,2004-10-19,Sparta Praha,CZE,Manchester United FC,ENG,0-0
Group,2004-10-20,Panathinaikos FC,GRE,Arsenal FC,ENG,2-2
Group,2004-10-20,Rosenborg BK,NOR,PSV Eindhoven,NED,1-2
Group,2004-10-20,AC Milan,ITA,FC Barcelona,ESP,1-0
Group,2004-10-20,Shakhtar Donetsk,UKR,Celtic FC,SCO,3-0
Group,2004-10-20,RSC Anderlecht,BEL,Werder Bremen,GER,1-2
Group,2004-10-20,Valencia CF,ESP,Internazionale,ITA,1-5
Group,2004-10-20,Chelsea FC,ENG,CSKA Moskva,RUS,2-0
Group,2004-10-20,Paris Saint-Germain,FRA,FC Porto,POR,2-0
Group,2004-11-02,PSV Eindhoven,NED,Rosenborg BK,NOR,1-0
Group,2004-11-02,Arsenal FC,ENG,Panathinaikos FC,GRE,1-1
Group,2004-11-02,FC Barcelona,ESP,AC Milan,ITA,2-1
Group,2004-11-02,Celtic FC,SCO,Shakhtar Donetsk,UKR,1-0
Group,2004-11-02,Werder Bremen,GER,RSC Anderlecht,BEL,5-1
Group,2004-11-02,Internazionale,ITA,Valencia CF,ESP,0-0
Group,2004-11-02,CSKA Moskva,RUS,Chelsea FC,ENG,0-1
Group,2004-11-02,FC Porto,POR,Paris Saint-Germain,FRA,0-0
Group,2004-11-03,Olympiacos,GRE,AS Monaco,FRA,1-0
Group,2004-11-03,Deportivo La Coruna,ESP,Liverpool FC,ENG,0-1
Group,2004-11-03,AS Roma,ITA,Bayer 04 Leverkusen,GER,1-1
Group,2004-11-03,Dinamo Kiev,UKR,Real Madrid CF,ESP,2-2
Group,2004-11-03,Maccabi Tel Aviv,ISR,AFC Ajax,NED,2-1
Group,2004-11-03,Bayern München,GER,Juventus,ITA,0-1
Group,2004-11-03,Olympique Lyon,FRA,Fenerbahçe İstanbul SK,TUR,4-2
Group,2004-11-03,Manchester United FC,ENG,Sparta Praha,CZE,4-1
Group,2004-11-23,AS Monaco,FRA,Liverpool FC,ENG,1-0
Group,2004-11-23,Olympiacos,GRE,Deportivo La Coruna,ESP,1-0
Group,2004-11-23,Real Madrid CF,ESP,Bayer 04 Leverkusen,GER,1-1
Group,2004-11-23,Dinamo Kiev,UKR,AS Roma,ITA,2-0
Group,2004-11-23,Bayern München,GER,Maccabi Tel Aviv,ISR,5-1
Group,2004-11-23,Juventus,ITA,AFC Ajax,NED,1-0
Group,2004-11-23,Sparta Praha,CZE,Fenerbahçe İstanbul SK,TUR,0-1
Group,2004-11-23,Manchester United FC,ENG,Olympique Lyon,FRA,2-1
Group,2004-11-24,Rosenborg BK,NOR,Panathinaikos FC,GRE,2-2
Group,2004-11-24,PSV Eindhoven,NED,Arsenal FC,ENG,1-1
Group,2004-11-24,AC Milan,ITA,Shakhtar Donetsk,UKR,4-0
Group,2004-11-24,FC Barcelona,ESP,Celtic FC,SCO,1-1
Group,2004-11-24,RSC Anderlecht,BEL,Valencia CF,ESP,1-2
Group,2004-11-24,Werder Bremen,GER,Internazionale,ITA,1-1
Group,2004-11-24,Chelsea FC,ENG,Paris Saint-Germain,FRA,0-0
Group,2004-11-24,CSKA Moskva,RUS,FC Porto,POR,0-1
Group,2004-12-07,Arsenal FC,ENG,Rosenborg BK,NOR,5-1
Group,2004-12-07,Panathinaikos FC,GRE,PSV Eindhoven,NED,4-1
Group,2004-12-07,Shakhtar Donetsk,UKR,FC Barcelona,ESP,2-0
Group,2004-12-07,Celtic FC,SCO,AC Milan,ITA,0-0
Group,2004-12-07,Valencia CF,ESP,Werder Bremen,GER,0-2
Group,2004-12-07,Internazionale,ITA,RSC Anderlecht,BEL,3-0
Group,2004-12-07,Paris Saint-Germain,FRA,CSKA Moskva,RUS,1-3
Group,2004-12-07,FC Porto,POR,Chelsea FC,ENG,2-1
Group,2004-12-08,Deportivo La Coruna,ESP,AS Monaco,FRA,0-5
Group,2004-12-08,Liverpool FC,ENG,Olympiacos,GRE,3-1
Group,2004-12-08,AS Roma,ITA,Real Madrid CF,ESP,0-3
Group,2004-12-08,Bayer 04 Leverkusen,GER,Dinamo Kiev,UKR,3-0
Group,2004-12-08,Maccabi Tel Aviv,ISR,Juventus,ITA,1-1
Group,2004-12-08,AFC Ajax,NED,Bayern München,GER,2-2
Group,2004-12-08,Olympique Lyon,FRA,Sparta Praha,CZE,5-0
Group,2004-12-08,Fenerbahçe İstanbul SK,TUR,Manchester United FC,ENG,3-0
Knockout,2005-02-22,Bayern München,GER,Arsenal FC,ENG,3-1
Knockout,2005-02-22,PSV Eindhoven,NED,AS Monaco,FRA,1-0
Knockout,2005-02-22,Real Madrid CF,ESP,Juventus,ITA,1-0
Knockout,2005-02-22,Liverpool FC,ENG,Bayer 04 Leverkusen,GER,3-1
Knockout,2005-02-23,Manchester United FC,ENG,AC Milan,ITA,0-1
Knockout,2005-02-23,FC Barcelona,ESP,Chelsea FC,ENG,2-1
Knockout,2005-02-23,FC Porto,POR,Internazionale,ITA,1-1
Knockout,2005-02-23,Werder Bremen,GER,Olympique Lyon,FRA,0-3
Knockout,2005-03-08,AC Milan,ITA,Manchester United FC,ENG,1-0
Knockout,2005-03-08,Chelsea FC,ENG,FC Barcelona,ESP,4-2
Knockout,2005-03-08,Olympique Lyon,FRA,Werder Bremen,GER,7-2
Knockout,2005-03-09,Arsenal FC,ENG,Bayern München,GER,1-0
Knockout,2005-03-09,AS Monaco,FRA,PSV Eindhoven,NED,0-2
Knockout,2005-03-09,Bayer 04 Leverkusen,GER,Liverpool FC,ENG,1-3
Knockout,2005-03-09,Juventus,ITA,Real Madrid CF,ESP,1-0 (*)
Knockout,2005-03-15,Internazionale,ITA,FC Porto,POR,3-1
Knockout,2005-04-05,Liverpool FC,ENG,Juventus,ITA,2-1
Knockout,2005-04-05,Olympique Lyon,FRA,PSV Eindhoven,NED,1-1
Knockout,2005-04-06,AC Milan,ITA,Internazionale,ITA,2-0
Knockout,2005-04-06,Chelsea FC,ENG,Bayern München,GER,4-2
Knockout,2005-04-12,Bayern München,GER,Chelsea FC,ENG,3-2
Knockout,2005-04-12,Internazionale,ITA,AC Milan,ITA,0-3
Knockout,2005-04-13,PSV Eindhoven,NED,Olympique Lyon,FRA,1-1 (*)
Knockout,2005-04-13,Juventus,ITA,Liverpool FC,ENG,0-0
Knockout,2005-04-26,AC Milan,ITA,PSV Eindhoven,NED,2-0
Knockout,2005-04-27,Chelsea FC,ENG,Liverpool FC,ENG,0-0
Knockout,2005-05-03,Liverpool FC,ENG,Chelsea FC,ENG,1-0
Knockout,2005-05-04,PSV Eindhoven,NED,AC Milan,ITA,3-1
Knockout,2005-05-25,Liverpool FC,ENG,AC Milan,ITA,3-3 (*)
